Date,Transaction_Count
2017-04-25,$1847
2017-04-25,$2893
2017-04-25,$1261
2017-04-25,$1056
2017-04-25,$1588
2017-04-25,$1893
2017-04-25,$2512
2017-04-25,$1906
2017-04-25,$877
2017-04-25,$2138
2017-04-25,$1104
2017-04-25,$789
2017-04-25,$1404
2017-04-25,$1374
2017-04-25,$642
2017-04-25,$1409
2017-04-25,$1440
2017-04-25,$1129
2017-04-25,$1353
2017-04-25,$913
2017-04-25,$725
2017-04-25,$948
2017-04-25,$2014
2017-04-25,$683
2017-04-25,$472
2017-04-25,$1486
2017-04-25,$1309
2017-04-25,$1244
2017-04-25,$726
2017-04-25,$1300
2017-04-25,$623
2017-04-25,$892
2017-04-25,$2106
2017-04-25,$684
2017-04-25,$1211
2017-04-25,$1399
2017-04-25,$1189
2017-04-25,$1336
2017-04-25,$1435
2017-04-25,$1007
2017-04-25,$991
2017-04-25,$1280
2017-04-25,$3767
2017-04-25,$3157
2017-04-25,$2863
2017-04-25,$3317
2017-04-25,$2313
2017-04-25,$2652
2017-04-25,$2253
2017-04-25,$1508
2017-04-25,$2300
2017-04-25,$990
2017-04-25,$753
2017-04-26,$1862
2017-04-26,$1858
2017-04-26,$3005
2017-04-26,$1381
2017-04-26,$1202
2017-04-26,$1716
2017-04-26,$1999
2017-04-26,$2808
2017-04-26,$1780
2017-04-26,$725
2017-04-26,$1956
2017-04-26,$1117
2017-04-26,$799
2017-04-26,$1170
2017-04-26,$1388
2017-04-26,$816
2017-04-26,$1343
2017-04-26,$1285
2017-04-26,$997
2017-04-26,$1289
2017-04-26,$960
2017-04-26,$771
2017-04-26,$939
2017-04-26,$2349
2017-04-26,$868
2017-04-26,$555
2017-04-26,$1703
2017-04-26,$1116
2017-04-26,$1171
2017-04-26,$715
2017-04-26,$1217
2017-04-26,$580
2017-04-26,$775
2017-04-26,$2095
2017-04-26,$690
2017-04-26,$1081
2017-04-26,$1520
2017-04-26,$1395
2017-04-26,$1223
2017-04-26,$1374
2017-04-26,$1103
2017-04-26,$1077
2017-04-26,$1355
2017-04-26,$4307
2017-04-26,$3496
2017-04-26,$2945
2017-04-26,$3476
2017-04-26,$2337
2017-04-26,$2887
2017-04-26,$2062
2017-04-26,$1776
2017-04-26,$2513
2017-04-26,$1068
2017-04-26,$714
2017-04-27,$1744
2017-04-27,$1809
2017-04-27,$2742
2017-04-27,$1215
2017-04-27,$1071
2017-04-27,$1580
2017-04-27,$1750
2017-04-27,$2466
2017-04-27,$1825
2017-04-27,$839
2017-04-27,$2001
2017-04-27,$1167
2017-04-27,$791
2017-04-27,$1290
2017-04-27,$1352
2017-04-27,$686
2017-04-27,$1276
2017-04-27,$1241
2017-04-27,$928
2017-04-27,$1457
2017-04-27,$926
2017-04-27,$719
2017-04-27,$935
2017-04-27,$2052
2017-04-27,$744
2017-04-27,$452
2017-04-27,$1468
2017-04-27,$1128
2017-04-27,$1059
2017-04-27,$734
2017-04-27,$1317
2017-04-27,$545
2017-04-27,$806
2017-04-27,$2052
2017-04-27,$650
2017-04-27,$1108
2017-04-27,$1359
2017-04-27,$1215
2017-04-27,$1226
2017-04-27,$1222
2017-04-27,$967
2017-04-27,$1049
2017-04-27,$1274
2017-04-27,$3756
2017-04-27,$3085
2017-04-27,$2679
2017-04-27,$3234
2017-04-27,$2308
2017-04-27,$2451
2017-04-27,$2037
2017-04-27,$1405
2017-04-27,$2198
2017-04-27,$926
2017-04-27,$655
2017-04-28,$1903
2017-04-28,$1838
2017-04-28,$3298
2017-04-28,$1376
2017-04-28,$1264
2017-04-28,$1710
2017-04-28,$2043
2017-04-28,$2982
2017-04-28,$1807
2017-04-28,$706
2017-04-28,$2048
2017-04-28,$1168
2017-04-28,$809
2017-04-28,$1238
2017-04-28,$1351
2017-04-28,$658
2017-04-28,$1280
2017-04-28,$1175
2017-04-28,$1061
2017-04-28,$1400
2017-04-28,$947
2017-04-28,$746
2017-04-28,$967
2017-04-28,$2329
2017-04-28,$1150
2017-04-28,$601
2017-04-28,$1545
2017-04-28,$1122
2017-04-28,$971
2017-04-28,$706
2017-04-28,$1290
2017-04-28,$544
2017-04-28,$766
2017-04-28,$2499
2017-04-28,$599
2017-04-28,$1058
2017-04-28,$1580
2017-04-28,$1479
2017-04-28,$1269
2017-04-28,$1292
2017-04-28,$1081
2017-04-28,$1110
2017-04-28,$1405
2017-04-28,$4391
2017-04-28,$3761
2017-04-28,$3122
2017-04-28,$3805
2017-04-28,$2599
2017-04-28,$3139
2017-04-28,$2422
2017-04-28,$1665
2017-04-28,$2554
2017-04-28,$1093
2017-04-28,$752
2017-04-29,$1278
2017-04-29,$2030
2017-04-29,$3565
2017-04-29,$1442
2017-04-29,$1311
2017-04-29,$1983
2017-04-29,$1917
2017-04-29,$2870
2017-04-29,$2297
2017-04-29,$1115
2017-04-29,$2598
2017-04-29,$1314
2017-04-29,$1166
2017-04-29,$1598
2017-04-29,$1401
2017-04-29,$763
2017-04-29,$1660
2017-04-29,$1266
2017-04-29,$1678
2017-04-29,$1794
2017-04-29,$1348
2017-04-29,$961
2017-04-29,$1053
2017-04-29,$2258
2017-04-29,$1949
2017-04-29,$599
2017-04-29,$1929
2017-04-29,$1436
2017-04-29,$1307
2017-04-29,$675
2017-04-29,$1460
2017-04-29,$663
2017-04-29,$932
2017-04-29,$2793
2017-04-29,$829
2017-04-29,$1337
2017-04-29,$1718
2017-04-29,$2161
2017-04-29,$1662
2017-04-29,$1475
2017-04-29,$1229
2017-04-29,$1389
2017-04-29,$1617
2017-04-29,$5032
2017-04-29,$4567
2017-04-29,$4438
2017-04-29,$4701
2017-04-29,$3778
2017-04-29,$3635
2017-04-29,$3357
2017-04-29,$1732
2017-04-29,$3587
2017-04-29,$1350
2017-04-29,$867
2017-04-30,$498
2017-04-30,$1721
2017-04-30,$3304
2017-04-30,$1376
2017-04-30,$1202
2017-04-30,$1925
2017-04-30,$1629
2017-04-30,$2499
2017-04-30,$1962
2017-04-30,$821
2017-04-30,$2700
2017-04-30,$1171
2017-04-30,$832
2017-04-30,$1013
2017-04-30,$1040
2017-04-30,$817
2017-04-30,$1623
2017-04-30,$1164
2017-04-30,$1100
2017-04-30,$1870
2017-04-30,$1406
2017-04-30,$812
2017-04-30,$870
2017-04-30,$1687
2017-04-30,$1768
2017-04-30,$569
2017-04-30,$1889
2017-04-30,$1477
2017-04-30,$1273
2017-04-30,$617
2017-04-30,$1652
2017-04-30,$656
2017-04-30,$985
2017-04-30,$2184
2017-04-30,$856
2017-04-30,$1194
2017-04-30,$1045
2017-04-30,$1957
2017-04-30,$1438
2017-04-30,$1294
2017-04-30,$1434
2017-04-30,$1261
2017-04-30,$1460
2017-04-30,$4939
2017-04-30,$4467
2017-04-30,$4683
2017-04-30,$4412
2017-04-30,$3969
2017-04-30,$3432
2017-04-30,$3126
2017-04-30,$1576
2017-04-30,$3619
2017-04-30,$1207
2017-04-30,$1033
2017-05-01,$481
2017-05-01,$2071
2017-05-01,$3630
2017-05-01,$1615
2017-05-01,$1218
2017-05-01,$2210
2017-05-01,$1751
2017-05-01,$2814
2017-05-01,$2481
2017-05-01,$903
2017-05-01,$2806
2017-05-01,$1361
2017-05-01,$1056
2017-05-01,$1353
2017-05-01,$1210
2017-05-01,$798
2017-05-01,$1942
2017-05-01,$1310
2017-05-01,$1174
2017-05-01,$2263
2017-05-01,$1418
2017-05-01,$954
2017-05-01,$1038
2017-05-01,$1836
2017-05-01,$1102
2017-05-01,$679
2017-05-01,$2020
2017-05-01,$1803
2017-05-01,$1518
2017-05-01,$675
2017-05-01,$1567
2017-05-01,$664
2017-05-01,$1026
2017-05-01,$2301
2017-05-01,$863
2017-05-01,$1296
2017-05-01,$1350
2017-05-01,$1973
2017-05-01,$1559
2017-05-01,$1331
2017-05-01,$1460
2017-05-01,$1363
2017-05-01,$1683
2017-05-01,$5394
2017-05-01,$5012
2017-05-01,$5199
2017-05-01,$5110
2017-05-01,$4494
2017-05-01,$3768
2017-05-01,$3609
2017-05-01,$1998
2017-05-01,$3627
2017-05-01,$1363
2017-05-01,$940
2017-05-02,$1757
2017-05-02,$1873
2017-05-02,$3010
2017-05-02,$1320
2017-05-02,$1336
2017-05-02,$1764
2017-05-02,$1887
2017-05-02,$2680
2017-05-02,$2099
2017-05-02,$1022
2017-05-02,$2428
2017-05-02,$1205
2017-05-02,$880
2017-05-02,$1458
2017-05-02,$1536
2017-05-02,$755
2017-05-02,$1554
2017-05-02,$1545
2017-05-02,$1175
2017-05-02,$1451
2017-05-02,$1159
2017-05-02,$889
2017-05-02,$978
2017-05-02,$2026
2017-05-02,$729
2017-05-02,$572
2017-05-02,$1473
2017-05-02,$1246
2017-05-02,$1277
2017-05-02,$781
2017-05-02,$1439
2017-05-02,$610
2017-05-02,$1032
2017-05-02,$2240
2017-05-02,$766
2017-05-02,$1308
2017-05-02,$1527
2017-05-02,$1409
2017-05-02,$1468
2017-05-02,$1611
2017-05-02,$1096
2017-05-02,$1104
2017-05-02,$1529
2017-05-02,$3968
2017-05-02,$3587
2017-05-02,$3170
2017-05-02,$3643
2017-05-02,$2653
2017-05-02,$2922
2017-05-02,$2333
2017-05-02,$1454
2017-05-02,$2003
2017-05-02,$1057
2017-05-02,$874
2017-05-03,$1803
2017-05-03,$1871
2017-05-03,$3235
2017-05-03,$1358
2017-05-03,$1346
2017-05-03,$1685
2017-05-03,$2095
2017-05-03,$2885
2017-05-03,$2046
2017-05-03,$896
2017-05-03,$2486
2017-05-03,$1179
2017-05-03,$838
2017-05-03,$1311
2017-05-03,$1558
2017-05-03,$685
2017-05-03,$1430
2017-05-03,$1277
2017-05-03,$1174
2017-05-03,$1420
2017-05-03,$979
2017-05-03,$823
2017-05-03,$1068
2017-05-03,$2263
2017-05-03,$832
2017-05-03,$588
2017-05-03,$1673
2017-05-03,$1229
2017-05-03,$1182
2017-05-03,$676
2017-05-03,$1312
2017-05-03,$705
2017-05-03,$918
2017-05-03,$2155
2017-05-03,$668
2017-05-03,$1116
2017-05-03,$1613
2017-05-03,$1513
2017-05-03,$1342
2017-05-03,$1455
2017-05-03,$1223
2017-05-03,$1159
2017-05-03,$1458
2017-05-03,$4363
2017-05-03,$3628
2017-05-03,$3370
2017-05-03,$3844
2017-05-03,$2760
2017-05-03,$3095
2017-05-03,$2285
2017-05-03,$1726
2017-05-03,$2250
2017-05-03,$1100
2017-05-03,$764
2017-05-04,$1729
2017-05-04,$1762
2017-05-04,$2927
2017-05-04,$1295
2017-05-04,$1119
2017-05-04,$1522
2017-05-04,$1751
2017-05-04,$2646
2017-05-04,$1989
2017-05-04,$815
2017-05-04,$2374
2017-05-04,$1166
2017-05-04,$811
2017-05-04,$1257
2017-05-04,$1418
2017-05-04,$661
2017-05-04,$1329
2017-05-04,$1292
2017-05-04,$950
2017-05-04,$1494
2017-05-04,$963
2017-05-04,$760
2017-05-04,$970
2017-05-04,$2053
2017-05-04,$680
2017-05-04,$495
2017-05-04,$1430
2017-05-04,$1159
2017-05-04,$1113
2017-05-04,$701
2017-05-04,$1259
2017-05-04,$694
2017-05-04,$862
2017-05-04,$2018
2017-05-04,$723
2017-05-04,$1115
2017-05-04,$1468
2017-05-04,$1319
2017-05-04,$1236
2017-05-04,$1314
2017-05-04,$947
2017-05-04,$1012
2017-05-04,$1296
2017-05-04,$3687
2017-05-04,$3259
2017-05-04,$3037
2017-05-04,$3487
2017-05-04,$2603
2017-05-04,$2809
2017-05-04,$2217
2017-05-04,$1415
2017-05-04,$1910
2017-05-04,$954
2017-05-04,$685
2017-05-05,$1752
2017-05-05,$1880
2017-05-05,$3207
2017-05-05,$1368
2017-05-05,$1215
2017-05-05,$1593
2017-05-05,$1958
2017-05-05,$2814
2017-05-05,$1894
2017-05-05,$684
2017-05-05,$2392
2017-05-05,$1095
2017-05-05,$709
2017-05-05,$1189
2017-05-05,$1322
2017-05-05,$665
2017-05-05,$1180
2017-05-05,$1101
2017-05-05,$938
2017-05-05,$1310
2017-05-05,$924
2017-05-05,$640
2017-05-05,$1044
2017-05-05,$2332
2017-05-05,$881
2017-05-05,$512
2017-05-05,$1361
2017-05-05,$936
2017-05-05,$1006
2017-05-05,$695
2017-05-05,$1199
2017-05-05,$604
2017-05-05,$810
2017-05-05,$2242
2017-05-05,$623
2017-05-05,$1018
2017-05-05,$1510
2017-05-05,$1415
2017-05-05,$1279
2017-05-05,$1272
2017-05-05,$1079
2017-05-05,$1105
2017-05-05,$1357
2017-05-05,$4286
2017-05-05,$3879
2017-05-05,$3269
2017-05-05,$3898
2017-05-05,$2641
2017-05-05,$3246
2017-05-05,$2475
2017-05-05,$1649
2017-05-05,$2157
2017-05-05,$1035
2017-05-05,$688
2017-05-06,$1351
2017-05-06,$2139
2017-05-06,$3705
2017-05-06,$1594
2017-05-06,$1299
2017-05-06,$2047
2017-05-06,$1904
2017-05-06,$3024
2017-05-06,$2342
2017-05-06,$1107
2017-05-06,$2745
2017-05-06,$1340
2017-05-06,$1243
2017-05-06,$1624
2017-05-06,$1392
2017-05-06,$769
2017-05-06,$1744
2017-05-06,$1363
2017-05-06,$1665
2017-05-06,$1845
2017-05-06,$1331
2017-05-06,$866
2017-05-06,$992
2017-05-06,$2349
2017-05-06,$1042
2017-05-06,$596
2017-05-06,$1885
2017-05-06,$1475
2017-05-06,$1468
2017-05-06,$771
2017-05-06,$1486
2017-05-06,$635
2017-05-06,$1027
2017-05-06,$2375
2017-05-06,$671
2017-05-06,$1199
2017-05-06,$1518
2017-05-06,$1947
2017-05-06,$1716
2017-05-06,$1547
2017-05-06,$1350
2017-05-06,$1400
2017-05-06,$1536
2017-05-06,$5233
2017-05-06,$4704
2017-05-06,$4527
2017-05-06,$4694
2017-05-06,$3776
2017-05-06,$3598
2017-05-06,$3350
2017-05-06,$1807
2017-05-06,$2978
2017-05-06,$1272
2017-05-06,$840
2017-05-07,$523
2017-05-07,$2000
2017-05-07,$3707
2017-05-07,$1538
2017-05-07,$1229
2017-05-07,$2138
2017-05-07,$1657
2017-05-07,$2818
2017-05-07,$2284
2017-05-07,$927
2017-05-07,$2938
2017-05-07,$1317
2017-05-07,$944
2017-05-07,$1017
2017-05-07,$1131
2017-05-07,$871
2017-05-07,$1801
2017-05-07,$1376
2017-05-07,$1113
2017-05-07,$2136
2017-05-07,$1510
2017-05-07,$839
2017-05-07,$1011
2017-05-07,$1924
2017-05-07,$836
2017-05-07,$614
2017-05-07,$2053
2017-05-07,$1745
2017-05-07,$1649
2017-05-07,$709
2017-05-07,$1611
2017-05-07,$695
2017-05-07,$1081
2017-05-07,$2178
2017-05-07,$790
2017-05-07,$1280
2017-05-07,$1295
2017-05-07,$2016
2017-05-07,$1657
2017-05-07,$1377
2017-05-07,$1451
2017-05-07,$1455
2017-05-07,$1699
2017-05-07,$5245
2017-05-07,$4656
2017-05-07,$4886
2017-05-07,$4862
2017-05-07,$4251
2017-05-07,$3606
2017-05-07,$3252
2017-05-07,$1967
2017-05-07,$3034
2017-05-07,$1431
2017-05-07,$1080
2017-05-08,$1740
2017-05-08,$1772
2017-05-08,$3045
2017-05-08,$1205
2017-05-08,$1241
2017-05-08,$1654
2017-05-08,$1852
2017-05-08,$2580
2017-05-08,$2032
2017-05-08,$917
2017-05-08,$2377
2017-05-08,$1167
2017-05-08,$824
2017-05-08,$1368
2017-05-08,$1474
2017-05-08,$705
2017-05-08,$1447
2017-05-08,$1248
2017-05-08,$1143
2017-05-08,$1521
2017-05-08,$933
2017-05-08,$770
2017-05-08,$940
2017-05-08,$2143
2017-05-08,$714
2017-05-08,$564
2017-05-08,$1458
2017-05-08,$1125
2017-05-08,$1227
2017-05-08,$708
2017-05-08,$1326
2017-05-08,$575
2017-05-08,$893
2017-05-08,$2111
2017-05-08,$652
2017-05-08,$1107
2017-05-08,$1383
2017-05-08,$1319
2017-05-08,$1244
2017-05-08,$1536
2017-05-08,$994
2017-05-08,$937
2017-05-08,$1387
2017-05-08,$3888
2017-05-08,$3540
2017-05-08,$3083
2017-05-08,$3567
2017-05-08,$2494
2017-05-08,$2820
2017-05-08,$2291
2017-05-08,$1524
2017-05-08,$1882
2017-05-08,$935
2017-05-08,$839
2017-05-09,$1784
2017-05-09,$1746
2017-05-09,$2862
2017-05-09,$1275
2017-05-09,$1167
2017-05-09,$1503
2017-05-09,$1800
2017-05-09,$2526
2017-05-09,$2003
2017-05-09,$881
2017-05-09,$2293
2017-05-09,$1159
2017-05-09,$874
2017-05-09,$1321
2017-05-09,$1401
2017-05-09,$733
2017-05-09,$1448
2017-05-09,$1469
2017-05-09,$1071
2017-05-09,$1427
2017-05-09,$1049
2017-05-09,$758
2017-05-09,$982
2017-05-09,$1982
2017-05-09,$678
2017-05-09,$471
2017-05-09,$1450
2017-05-09,$1264
2017-05-09,$1200
2017-05-09,$767
2017-05-09,$1330
2017-05-09,$590
2017-05-09,$908
2017-05-09,$2067
2017-05-09,$657
2017-05-09,$1206
2017-05-09,$1451
2017-05-09,$1373
2017-05-09,$1326
2017-05-09,$1512
2017-05-09,$949
2017-05-09,$964
2017-05-09,$1282
2017-05-09,$3666
2017-05-09,$3288
2017-05-09,$2912
2017-05-09,$3413
2017-05-09,$2298
2017-05-09,$2620
2017-05-09,$2287
2017-05-09,$1477
2017-05-09,$1772
2017-05-09,$932
2017-05-09,$721
2017-05-10,$1831
2017-05-10,$1768
2017-05-10,$2996
2017-05-10,$1355
2017-05-10,$1259
2017-05-10,$1584
2017-05-10,$1820
2017-05-10,$2761
2017-05-10,$1825
2017-05-10,$858
2017-05-10,$2195
2017-05-10,$1187
2017-05-10,$798
2017-05-10,$1269
2017-05-10,$1301
2017-05-10,$654
2017-05-10,$1271
2017-05-10,$1270
2017-05-10,$1015
2017-05-10,$1402
2017-05-10,$984
2017-05-10,$751
2017-05-10,$1010
2017-05-10,$2257
2017-05-10,$795
2017-05-10,$511
2017-05-10,$1611
2017-05-10,$1060
2017-05-10,$1050
2017-05-10,$719
2017-05-10,$1196
2017-05-10,$569
2017-05-10,$870
2017-05-10,$1907
2017-05-10,$606
2017-05-10,$973
2017-05-10,$1603
2017-05-10,$1430
2017-05-10,$1208
2017-05-10,$1340
2017-05-10,$1063
2017-05-10,$1167
2017-05-10,$1265
2017-05-10,$4205
2017-05-10,$3491
2017-05-10,$3016
2017-05-10,$3498
2017-05-10,$2522
2017-05-10,$3103
2017-05-10,$2287
2017-05-10,$1629
2017-05-10,$1859
2017-05-10,$1000
2017-05-10,$663
2017-05-11,$1608
2017-05-11,$1664
2017-05-11,$2788
2017-05-11,$1223
2017-05-11,$1129
2017-05-11,$1488
2017-05-11,$1639
2017-05-11,$2468
2017-05-11,$1887
2017-05-11,$794
2017-05-11,$2238
2017-05-11,$1254
2017-05-11,$911
2017-05-11,$1428
2017-05-11,$1355
2017-05-11,$647
2017-05-11,$1308
2017-05-11,$1235
2017-05-11,$1012
2017-05-11,$1370
2017-05-11,$967
2017-05-11,$754
2017-05-11,$949
2017-05-11,$2186
2017-05-11,$663
2017-05-11,$492
2017-05-11,$1478
2017-05-11,$1212
2017-05-11,$1192
2017-05-11,$769
2017-05-11,$1397
2017-05-11,$633
2017-05-11,$887
2017-05-11,$1973
2017-05-11,$677
2017-05-11,$1171
2017-05-11,$1540
2017-05-11,$1324
2017-05-11,$1269
2017-05-11,$1337
2017-05-11,$1005
2017-05-11,$1098
2017-05-11,$1293
2017-05-11,$3576
2017-05-11,$3148
2017-05-11,$2934
2017-05-11,$3459
2017-05-11,$2297
2017-05-11,$2859
2017-05-11,$2316
2017-05-11,$1476
2017-05-11,$1942
2017-05-11,$1010
2017-05-11,$747
2017-05-12,$1982
2017-05-12,$1867
2017-05-12,$3322
2017-05-12,$1361
2017-05-12,$1439
2017-05-12,$1752
2017-05-12,$2029
2017-05-12,$3078
2017-05-12,$1903
2017-05-12,$753
2017-05-12,$2124
2017-05-12,$1121
2017-05-12,$875
2017-05-12,$1283
2017-05-12,$1360
2017-05-12,$715
2017-05-12,$1202
2017-05-12,$1210
2017-05-12,$1112
2017-05-12,$1292
2017-05-12,$929
2017-05-12,$764
2017-05-12,$1145
2017-05-12,$2363
2017-05-12,$886
2017-05-12,$604
2017-05-12,$1616
2017-05-12,$1148
2017-05-12,$1061
2017-05-12,$743
2017-05-12,$1363
2017-05-12,$580
2017-05-12,$812
2017-05-12,$2544
2017-05-12,$585
2017-05-12,$1048
2017-05-12,$1733
2017-05-12,$1582
2017-05-12,$1380
2017-05-12,$1327
2017-05-12,$1139
2017-05-12,$1191
2017-05-12,$1413
2017-05-12,$4683
2017-05-12,$4151
2017-05-12,$3422
2017-05-12,$4076
2017-05-12,$2763
2017-05-12,$3668
2017-05-12,$2730
2017-05-12,$1908
2017-05-12,$2389
2017-05-12,$1221
2017-05-12,$735
2017-05-13,$1487
2017-05-13,$2380
2017-05-13,$4340
2017-05-13,$1805
2017-05-13,$1699
2017-05-13,$2386
2017-05-13,$2128
2017-05-13,$3353
2017-05-13,$2537
2017-05-13,$1137
2017-05-13,$2908
2017-05-13,$1505
2017-05-13,$1283
2017-05-13,$1820
2017-05-13,$1509
2017-05-13,$853
2017-05-13,$1797
2017-05-13,$1436
2017-05-13,$1869
2017-05-13,$2094
2017-05-13,$1396
2017-05-13,$933
2017-05-13,$1234
2017-05-13,$2821
2017-05-13,$1059
2017-05-13,$750
2017-05-13,$2155
2017-05-13,$1735
2017-05-13,$1478
2017-05-13,$790
2017-05-13,$1837
2017-05-13,$762
2017-05-13,$1092
2017-05-13,$3055
2017-05-13,$788
2017-05-13,$1361
2017-05-13,$1900
2017-05-13,$2397
2017-05-13,$1894
2017-05-13,$1605
2017-05-13,$1831
2017-05-13,$1765
2017-05-13,$1717
2017-05-13,$6398
2017-05-13,$5503
2017-05-13,$5548
2017-05-13,$5450
2017-05-13,$4315
2017-05-13,$4726
2017-05-13,$4023
2017-05-13,$2628
2017-05-13,$3641
2017-05-13,$1864
2017-05-13,$1112
2017-05-14,$554
2017-05-14,$2129
2017-05-14,$3558
2017-05-14,$1680
2017-05-14,$1398
2017-05-14,$2187
2017-05-14,$1816
2017-05-14,$2465
2017-05-14,$2165
2017-05-14,$847
2017-05-14,$2896
2017-05-14,$1281
2017-05-14,$993
2017-05-14,$1080
2017-05-14,$1183
2017-05-14,$1008
2017-05-14,$1677
2017-05-14,$1150
2017-05-14,$1205
2017-05-14,$1905
2017-05-14,$1647
2017-05-14,$855
2017-05-14,$1083
2017-05-14,$1636
2017-05-14,$921
2017-05-14,$684
2017-05-14,$2103
2017-05-14,$1685
2017-05-14,$1418
2017-05-14,$761
2017-05-14,$1854
2017-05-14,$721
2017-05-14,$985
2017-05-14,$2160
2017-05-14,$773
2017-05-14,$1467
2017-05-14,$1181
2017-05-14,$2168
2017-05-14,$1516
2017-05-14,$1149
2017-05-14,$1627
2017-05-14,$1361
2017-05-14,$1685
2017-05-14,$4717
2017-05-14,$4457
2017-05-14,$4398
2017-05-14,$4423
2017-05-14,$4172
2017-05-14,$3526
2017-05-14,$3148
2017-05-14,$1932
2017-05-14,$2905
2017-05-14,$1750
2017-05-14,$1212
2017-05-15,$1601
2017-05-15,$1597
2017-05-15,$2771
2017-05-15,$1110
2017-05-15,$1175
2017-05-15,$1554
2017-05-15,$1696
2017-05-15,$2604
2017-05-15,$1909
2017-05-15,$808
2017-05-15,$2176
2017-05-15,$1235
2017-05-15,$870
2017-05-15,$1382
2017-05-15,$1318
2017-05-15,$763
2017-05-15,$1450
2017-05-15,$1236
2017-05-15,$1081
2017-05-15,$1401
2017-05-15,$1136
2017-05-15,$701
2017-05-15,$936
2017-05-15,$2187
2017-05-15,$715
2017-05-15,$556
2017-05-15,$1533
2017-05-15,$1345
2017-05-15,$1229
2017-05-15,$737
2017-05-15,$1351
2017-05-15,$654
2017-05-15,$966
2017-05-15,$2222
2017-05-15,$717
2017-05-15,$1125
2017-05-15,$1330
2017-05-15,$1302
2017-05-15,$1243
2017-05-15,$1549
2017-05-15,$1127
2017-05-15,$1057
2017-05-15,$1500
2017-05-15,$3494
2017-05-15,$3534
2017-05-15,$3171
2017-05-15,$3445
2017-05-15,$2436
2017-05-15,$2947
2017-05-15,$2416
2017-05-15,$1525
2017-05-15,$1896
2017-05-15,$1013
2017-05-15,$884
2017-05-16,$1738
2017-05-16,$1784
2017-05-16,$2927
2017-05-16,$1362
2017-05-16,$1216
2017-05-16,$1652
2017-05-16,$1826
2017-05-16,$2699
2017-05-16,$2133
2017-05-16,$982
2017-05-16,$2344
2017-05-16,$1178
2017-05-16,$838
2017-05-16,$1321
2017-05-16,$1426
2017-05-16,$709
2017-05-16,$1483
2017-05-16,$1548
2017-05-16,$1030
2017-05-16,$1508
2017-05-16,$1040
2017-05-16,$804
2017-05-16,$989
2017-05-16,$2026
2017-05-16,$685
2017-05-16,$521
2017-05-16,$1491
2017-05-16,$1335
2017-05-16,$1306
2017-05-16,$764
2017-05-16,$1379
2017-05-16,$613
2017-05-16,$915
2017-05-16,$2179
2017-05-16,$762
2017-05-16,$1201
2017-05-16,$1507
2017-05-16,$1219
2017-05-16,$1511
2017-05-16,$1610
2017-05-16,$1031
2017-05-16,$1029
2017-05-16,$1380
2017-05-16,$3890
2017-05-16,$3345
2017-05-16,$3137
2017-05-16,$3520
2017-05-16,$2386
2017-05-16,$2885
2017-05-16,$2179
2017-05-16,$1446
2017-05-16,$1866
2017-05-16,$1032
2017-05-16,$841
2017-05-17,$1795
2017-05-17,$1913
2017-05-17,$3110
2017-05-17,$1399
2017-05-17,$1230
2017-05-17,$1588
2017-05-17,$1821
2017-05-17,$2813
2017-05-17,$1893
2017-05-17,$833
2017-05-17,$2131
2017-05-17,$1140
2017-05-17,$839
2017-05-17,$1171
2017-05-17,$1413
2017-05-17,$724
2017-05-17,$1431
2017-05-17,$1272
2017-05-17,$1108
2017-05-17,$1381
2017-05-17,$969
2017-05-17,$742
2017-05-17,$1059
2017-05-17,$2242
2017-05-17,$751
2017-05-17,$662
2017-05-17,$1614
2017-05-17,$1228
2017-05-17,$1108
2017-05-17,$770
2017-05-17,$1269
2017-05-17,$629
2017-05-17,$882
2017-05-17,$2061
2017-05-17,$599
2017-05-17,$999
2017-05-17,$1607
2017-05-17,$1398
2017-05-17,$1222
2017-05-17,$1367
2017-05-17,$1084
2017-05-17,$1201
2017-05-17,$1281
2017-05-17,$4389
2017-05-17,$3553
2017-05-17,$3096
2017-05-17,$3549
2017-05-17,$2489
2017-05-17,$3017
2017-05-17,$2220
2017-05-17,$1742
2017-05-17,$2024
2017-05-17,$1026
2017-05-17,$706
2017-05-18,$1662
2017-05-18,$1629
2017-05-18,$2811
2017-05-18,$1167
2017-05-18,$1185
2017-05-18,$1512
2017-05-18,$1770
2017-05-18,$2427
2017-05-18,$1835
2017-05-18,$691
2017-05-18,$2066
2017-05-18,$1100
2017-05-18,$802
2017-05-18,$1185
2017-05-18,$1309
2017-05-18,$696
2017-05-18,$1227
2017-05-18,$1169
2017-05-18,$908
2017-05-18,$1239
2017-05-18,$921
2017-05-18,$727
2017-05-18,$931
2017-05-18,$1962
2017-05-18,$668
2017-05-18,$486
2017-05-18,$1393
2017-05-18,$1136
2017-05-18,$1071
2017-05-18,$733
2017-05-18,$1201
2017-05-18,$605
2017-05-18,$816
2017-05-18,$1869
2017-05-18,$660
2017-05-18,$1047
2017-05-18,$1385
2017-05-18,$1196
2017-05-18,$1156
2017-05-18,$1165
2017-05-18,$900
2017-05-18,$1001
2017-05-18,$1230
2017-05-18,$3778
2017-05-18,$3109
2017-05-18,$2913
2017-05-18,$3285
2017-05-18,$2241
2017-05-18,$2734
2017-05-18,$2052
2017-05-18,$1385
2017-05-18,$1756
2017-05-18,$957
2017-05-18,$702
2017-05-19,$1897
2017-05-19,$1844
2017-05-19,$3056
